STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
         44;2024010718;    1;  -2.8;  78.0;eor
         44;2024010719;    1;  -2.6;  74.0;eor
         44;2024010720;    1;  -2.9;  78.0;eor
         44;2024010721;    1;  -3.0;  77.0;eor
         44;2024010722;    1;  -3.3;  77.0;eor
         44;2024010723;    1;  -3.1;  77.0;eor
         44;2024010800;    1;  -3.0;  81.0;eor
         44;2024010801;    1;  -2.7;  84.0;eor
         44;2024010802;    1;  -2.4;  83.0;eor
         44;2024010803;    1;  -2.1;  80.0;eor
         44;2024010804;    1;  -2.1;  80.0;eor
         44;2024010805;    1;  -2.1;  84.0;eor
         44;2024010806;    1;  -2.2;  84.0;eor
         44;2024010807;    1;  -1.9;  83.0;eor
         44;2024010808;    1;  -1.6;  82.0;eor
         44;2024010809;    1;  -1.2;  76.0;eor
         44;2024010810;    1;  -0.9;  67.0;eor
         44;2024010811;    1;  -1.1;  67.0;eor
         44;2024010812;    1;  -1.1;  65.0;eor
         44;2024010813;    1;  -0.7;  65.0;eor
         44;2024010814;    1;  -0.4;  67.0;eor
         44;2024010815;    1;  -0.8;  66.0;eor
         44;2024010816;    1;  -1.5;  72.0;eor
         44;2024010817;    1;  -1.9;  75.0;eor
         44;2024010818;    1;  -2.2;  77.0;eor
         44;2024010819;    1;  -2.5;  79.0;eor
         44;2024010820;    1;  -2.6;  79.0;eor
         44;2024010821;    1;  -2.8;  80.0;eor
         44;2024010822;    1;  -3.0;  79.0;eor
         44;2024010823;    1;  -3.4;  78.0;eor
         44;2024010900;    1;  -4.0;  78.0;eor
         44;2024010901;    1;  -4.5;  78.0;eor
         44;2024010902;    1;  -4.9;  78.0;eor
         44;2024010903;    1;  -5.4;  77.0;eor
         44;2024010904;    1;  -5.8;  78.0;eor
         44;2024010905;    1;  -6.1;  78.0;eor
         44;2024010906;    1;  -6.4;  79.0;eor
         44;2024010907;    1;  -6.4;  79.0;eor
         44;2024010908;    1;  -6.9;  82.0;eor
         44;2024010909;    1;  -5.7;  74.0;eor
         44;2024010910;    1;  -4.3;  65.0;eor
         44;2024010911;    1;  -3.5;  55.0;eor
         44;2024010912;    1;  -2.5;  44.0;eor
         44;2024010913;    1;  -1.6;  45.0;eor
         44;2024010914;    1;  -1.2;  52.0;eor
         44;2024010915;    1;  -1.5;  54.0;eor
         44;2024010916;    1;  -2.3;  65.0;eor
         44;2024010917;    1;  -3.0;  72.0;eor
         44;2024010918;    1;  -3.3;  79.0;eor
         44;2024010919;    1;  -3.8;  83.0;eor
         44;2024010920;    1;  -4.2;  86.0;eor
         44;2024010921;    1;  -4.6;  87.0;eor
         44;2024010922;    1;  -4.3;  83.0;eor
         44;2024010923;    1;  -4.6;  84.0;eor
         44;2024011000;    1;  -5.5;  89.0;eor
         44;2024011001;    1;  -5.3;  88.0;eor
         44;2024011002;    1;  -5.3;  87.0;eor
         44;2024011003;    1;  -5.7;  88.0;eor
         44;2024011004;    1;  -5.8;  88.0;eor
         44;2024011005;    1;  -6.0;  88.0;eor
         44;2024011006;    1;  -6.4;  92.0;eor
         44;2024011007;    1;  -6.4;  91.0;eor
         44;2024011008;    1;  -6.2;  86.0;eor
         44;2024011009;    1;  -5.2;  76.0;eor
         44;2024011010;    1;  -4.0;  66.0;eor
         44;2024011011;    1;  -3.0;  59.0;eor
         44;2024011012;    1;  -2.1;  56.0;eor
         44;2024011013;    1;  -1.1;  53.0;eor
         44;2024011014;    1;  -1.0;  49.0;eor
         44;2024011015;    1;  -1.5;  58.0;eor
         44;2024011016;    1;  -2.5;  65.0;eor
         44;2024011017;    1;  -3.7;  70.0;eor
         44;2024011018;    1;  -4.0;  76.0;eor
         44;2024011019;    1;  -4.7;  82.0;eor
         44;2024011020;    1;  -5.2;  83.0;eor
         44;2024011021;    1;  -5.6;  83.0;eor
         44;2024011022;    1;  -6.2;  86.0;eor
         44;2024011023;    1;  -6.5;  87.0;eor
         44;2024011100;    1;  -6.9;  92.0;eor
         44;2024011101;    1;  -6.9;  93.0;eor
         44;2024011102;    1;  -6.9;  95.0;eor
         44;2024011103;    1;  -6.9;  98.0;eor
         44;2024011104;    1;  -7.3;  96.0;eor
         44;2024011105;    1;  -7.0;  95.0;eor
         44;2024011106;    1;  -6.2;  97.0;eor
         44;2024011107;    1;  -5.4;  97.0;eor
         44;2024011108;    1;  -4.6;  98.0;eor
         44;2024011109;    1;  -3.7;  96.0;eor
         44;2024011110;    1;  -2.6;  98.0;eor
         44;2024011111;    1;  -1.6;  98.0;eor
         44;2024011112;    1;  -0.4;  98.0;eor
         44;2024011113;    1;   0.3;  98.0;eor
         44;2024011114;    1;   0.5;  99.0;eor
         44;2024011115;    1;   0.8; 100.0;eor
         44;2024011116;    1;   0.8;  99.0;eor
         44;2024011117;    1;   0.7; 100.0;eor
         44;2024011118;    1;   0.6;  99.0;eor
         44;2024011119;    1;   0.5; 100.0;eor
         44;2024011120;    1;   0.3; 100.0;eor
         44;2024011121;    1;   0.1; 100.0;eor
         44;2024011122;    1;  -0.6; 100.0;eor
         44;2024011123;    1;  -0.5; 100.0;eor
         44;2024011200;    1;  -0.9; 100.0;eor
         44;2024011201;    1;  -1.1; 100.0;eor
         44;2024011202;    1;  -0.7; 100.0;eor
         44;2024011203;    1;   0.1; 100.0;eor
         44;2024011204;    1;   0.5; 100.0;eor
         44;2024011205;    1;   0.8;  99.0;eor
         44;2024011206;    1;   1.2;  99.0;eor
         44;2024011207;    1;   0.8; 100.0;eor
         44;2024011208;    1;   0.9; 100.0;eor
         44;2024011209;    1;   1.2; 100.0;eor
         44;2024011210;    1;   1.5;  99.0;eor
         44;2024011211;    1;   1.7;  99.0;eor
         44;2024011212;    1;   2.3;  99.0;eor
         44;2024011213;    1;   2.6;  98.0;eor
         44;2024011214;    1;   2.7;  98.0;eor
         44;2024011215;    1;   3.0;  99.0;eor
         44;2024011216;    1;   3.0; 100.0;eor
         44;2024011217;    1;   3.1;  99.0;eor
         44;2024011218;    1;   3.0; 100.0;eor
         44;2024011219;    1;   3.1;  99.0;eor
         44;2024011220;    1;   2.9; 100.0;eor
         44;2024011221;    1;   2.8; 100.0;eor
         44;2024011222;    1;   2.7; 100.0;eor
         44;2024011223;    1;   2.7; 100.0;eor
         44;2024011300;    1;   2.7;  99.0;eor
         44;2024011301;    1;   2.5;  98.0;eor
         44;2024011302;    1;   2.4;  99.0;eor
         44;2024011303;    1;   2.4;  99.0;eor
         44;2024011304;    1;   2.3; 100.0;eor
         44;2024011305;    1;   2.3;  99.0;eor
         44;2024011306;    1;   2.4;  98.0;eor
         44;2024011307;    1;   2.3;  99.0;eor
         44;2024011308;    1;   2.4;  99.0;eor
         44;2024011309;    1;   2.5;  98.0;eor
         44;2024011310;    1;   2.7;  98.0;eor
         44;2024011311;    1;   3.1;  97.0;eor
         44;2024011312;    1;   3.1;  97.0;eor
         44;2024011313;    1;   3.2;  97.0;eor
         44;2024011314;    1;   3.3;  98.0;eor
         44;2024011315;    1;   3.5;  97.0;eor
         44;2024011316;    1;   3.5;  99.0;eor
         44;2024011317;    1;   3.9;  97.0;eor
         44;2024011318;    1;   3.9;  97.0;eor
         44;2024011319;    1;   4.2;  96.0;eor
         44;2024011320;    1;   4.6;  94.0;eor
         44;2024011321;    1;   4.4;  94.0;eor
         44;2024011322;    1;   4.4;  92.0;eor
         44;2024011323;    1;   4.2;  93.0;eor
         44;2024011400;    1;   3.9;  92.0;eor
         44;2024011401;    1;   3.8;  93.0;eor
         44;2024011402;    1;   3.5;  97.0;eor
         44;2024011403;    1;   3.3;  97.0;eor
